full_text,normalized,label_num,pseudo_label
Mulai menimbang untuk #KaburAjaDulu.,mulai menimbang untuk kaburajadulu,2,negatif
info les toefl trusted #KaburAjaDulu,info les toefl trusted kaburajadulu,1,neutral
#KaburAjaDulu hashtag ini harus gue wujudin nih,kaburajadulu hashtag ini harus gue wujudin nih,2,negatif
@accendrio @vilestalley udah menghibur gini tapi engga dibayar #KaburAjaDulu,sudah menghibur begini tapi tidak dibayar kaburajadulu,2,negatif
Baru aja merasakan patah hati yang bener2 bikin nganga gak habis pikir keluar dari mulut orang-orang YANG KITA GAJI PAKE PAJAK. Direlakan oleh petinggi negara sendiri untuk #KaburAjaDulu Kabur aja sana Silakan Gak punya nasionalisme .,baru saja merasakan patah hati yang benar bikin nganga tidak habis pikir keluar dari mulut orangorang yang kita gaji pakai pajak direlakan oleh petinggi negara sendiri untuk kaburajadulu kabur saja sana silakan tidak punya nasionalisme,2,negatif
@hnirankara @DS_yantie #OpungGosongRakusJutek #NdasmuVsTangkurakSia #kamibersamasukatani #KaburAjaDulu #IndonesiaGelap,opunggosongrakusjutek ndasmuvstangkuraksia kamibersamasukatani kaburajadulu indonesiagelap,1,neutral
Jika orang yang pindah negara disebut pencundang gw rela di cap jadi pencundang! #IndonesiaGelap #daruratindonesia #KaburAjaDulu,jika orang yang pindah negara disebut pencundang gue rela di cap jadi pencundang indonesiagelap daruratindonesia kaburajadulu,1,neutral
@youronlypilot Aku menyesal.. boleh gak aku ngungsi lagi ke sana? Mau #KaburAjaDulu ke Skyhaven. Muak liat Mayor gak becus mending liat Kolonel aja,aku menyesal boleh tidak aku ngungsi lagi ke sana mau kaburajadulu ke skyhaven muak lihat mayor tidak becus mending lihat kolonel saja,2,negatif
#KaburAjaDulu adalah hak warga negara karena pemerintah tidak membantu mencerdaskan kehidupan bangsa dan mensejahterakan mereka. Malah yang ada banyak beban. Jadi ya sudah hak mereka milih negara lain!,kaburajadulu adalah hak warga negara karena pemerintah tidak membantu mencerdaskan kehidupan bangsa dan mensejahterakan mereka malah yang ada banyak beban jadi ya sudah hak mereka memilih negara lain,2,negatif
@ismailfahmi Btw 2009-2014 itu Coding atau periode Caleg mas? 2009-2014 nya #KaburAjaDulu atau Kabinet Indonesia Bersatu? Bisa barengan gitu periodenya wkwk.,btw itu coding atau periode caleg mas ya kaburajadulu atau kabinet indonesia bersatu bisa barengan begitu periodenya wkwk,1,neutral
@hehcin #kaburajadulu seminggu ke negeri yang sama aja (philippines),kaburajadulu seminggu ke negeri yang sama saja philippines,2,negatif
kwkwkwkkw malah kemana2 padahal poin masalahnya kenapa bisa sampe ada ht #KaburAjaDulu ????????,kwkwkwkkw malah kemana padahal poin masalahnya kenapa bisa sampai ada hati kaburajadulu,2,negatif
Pusing di mana-di mana. Emg paling bener sih hashtag #kaburajadulu,pusing di manadi mana memang paling benar sih hashtag kaburajadulu,2,negatif
@tijabar #KaburAjaDulu Yang sabar ya dek semoga Allah sudah siapkan yg terbaik buat mu,kaburajadulu yang sabar ya dek semoga allah sudah siapkan yang terbaik buat mu,0,positif
Semua sektor boss ekonomi-sosial-politik? Tanpa terkecuali semua ancur-ancuran. Pada akhirnya #IndonesiaGelap mengakumulasi semua kemarahan. Nggak salah kalau #KaburAjaDulu jadi ide yg muncul krn pesimis sama persoalan yg seolah nggak ada abisnya ini.,semua sektor bos ekonomisosialpolitik tanpa terkecuali semua ancurancuran pada akhirnya indonesiagelap mengakumulasi semua kemarahan tidak salah kalau kaburajadulu jadi ide yang muncul karena pesimis sama persoalan yang seolah tidak ada abisnya ini,2,negatif
@VIR9YQ @tanyakanrl Ajakin mama kamu #KaburAjaDulu kak,mengajak mama kamu kaburajadulu kak,2,negatif
Konnichiwa Nakama! Batch 9 akan dibuka tanggal 1 Maret! Mau belajar bahasa Jepang dari NOL sampai paham dan untuk #KaburAjaDulu ?Ini kesempatan minna san! Kelas akan dimulai pertengahan April Belajar dari dasar cocok untuk pemula 800rb/25x pertemuan Free https://t.co/3Ntkd081UO,konnichiwa nakama batch akan dibuka tanggal maret mau belajar bahasa jepang dari nol sampai paham dan untuk kaburajadulu ini kesempatan minna san kelas akan dimulai pertengahan april belajar dari dasar cocok untuk pemula rbx pertemuan free,1,neutral
Kesimpulan : Syarat #KaburAjaDulu pada no 2 yakni sulit memenuhi kebutuhan di negeri muslim bisa terpenuhi 1. Rerata gaji di Indonesia sangat rendah 2. Lapangan kerja sektor formal semakin menurun 3. Lapangan kerja sektor informal tidak memberi penghasilan yang layak,kesimpulan syarat kaburajadulu pada no yakni sulit memenuhi kebutuhan di negeri muslim bisa terpenuhi rerata gaji di indonesia sangat rendah lapangan kerja sektor formal semakin menurun lapangan kerja sektor informal tidak memberi penghasilan yang layak,1,neutral
Orang Orang NU Emang Keren Super kreatif Sekarang pengajian pakai musik DJ &amp; Sound horeg Bentar lagi solat &amp; dzikir juga pake musik tuh kayaknya Taraweh kilat pake musik keren tuh kayaknya Oke gas Oke gas #ValentinesDay #KaburAjaDulu #PeringatanDarurat https://t.co/hMZi9XYx9G,orang orang nu memang keren super kreatif sekarang pengajian pakai musik dj amp sound horeg bentar lagi solat amp dzikir juga pakai musik tuh kayaknya taraweh kilat pakai musik keren tuh kayaknya oke gas oke gas valentinesday kaburajadulu peringatandarurat,0,positif
@khaIayak yeu males mulu bang gimana bisa kabur dari negara ini #kaburajadulu ahay,yeu malas mulu abang bagaimana bisa kabur dari negara ini kaburajadulu ahay,2,negatif
#KaburAjaDulu kenapa kalo kita di LN disebutnya immigrant tp kalo bule-bule ke negara kita disebutnya Expat?? bedanya apa coba.,kaburajadulu kenapa kalau kita di ln disebutnya immigrant tapi kalau bulebule ke negara kita disebutnya eat bedanya apa coba,2,negatif
@cuitanechol Wah kalo gitumah mending #KaburAjaDulu,wah kalau gitumah mending kaburajadulu,2,negatif
@n0tyourtea @yong_nyoung HAHAHA IYAAA GOOD FOR UUU KAKKK!! happy² dan semangat studinyaaa! implementasi #KaburAjaDulu duluan ini mah ,hahaha iya good for lu kak happy dan semangat studinya implementasi kaburajadulu duluan ini mah,0,positif
Yang #KaburAjaDulu butuh body doubling belajar deutsch free to join.,yang kaburajadulu butuh body doubling belajar deutsch free tapi join,2,negatif
@is_pelssy Yang buat tagar #KaburAjaDulu Jadi tren karena alasan alasan negara yang tidak logis. https://t.co/8xDPrO4WGL,yang buat tagar kaburajadulu jadi tren karena alasan alasan negara yang tidak logis,2,negatif
Things getting heated Haruskah #kaburajadulu dari Europe.,things getting heated haruskah kaburajadulu dari europe,1,neutral
this is why #KaburAjaDulu is important now. kalian gak buta kan pejabat pejabat indo? so thats why c'mere to New Zealand guys. i'll welcome yall,this is why kaburajadulu is important now kalian tidak buta kan pejabat pejabat indonesia sok thats why cmere tapi new zealand guys ill welcome yall,2,negatif
Ternyata dewasa tuh harus lembur nyampe jam 7 mlem buka puasa cmn minum sama makan kurma 2 biji itupun ngumpet di wc gini banget ya dewasa #kenshusei #KaburAjaDulu,ternyata dewasa tuh harus lembur sampai jam mlem buka puasa cuman minum sama makan kurma biji itupun ngumpet di wc begini banget ya dewasa kenshusei kaburajadulu,2,negatif
Ga nyangka klo minat minnasan yg mau belajar bahasa Jepang di Tanehongo begitu besar batch 9 full hanya dalam 4 jam Supaya minnasan bisa siap2 lebih cepet buat #KaburAjaDulu Tanehongo akan membuka pendaftaran batch 10 pada 15 Maret 2025 jam 00.00 https://t.co/zF0nvmDPPZ,tidak menyangka kalau minat minnasan yang mau belajar bahasa jepang di tanehongo begitu besar batch full hanya dalam jam supaya minnasan bisa siap lebih cepat buat kaburajadulu tanehongo akan membuka pendaftaran batch pada maret jam,0,positif
@TOM5helby Alhamdulillah...silahkan kabur ke luar negeri Indonesia berterima kasih atas jasa sumbangsih kalian yg kabur karena mengurangi populasi 16% hewan sakit jiwa dan sy secara pribadi senang dg tagar #KaburAjaDulu karena negara sy tercinta berkurang beban untuk sampah sakit jiwa,alhamdulillahsilahkan kabur ke luar negeri indonesia berterima kasih atas jasa sumbangsih kalian yang kabur karena mengurangi populasi hewan sakit jiwa dan saya secara pribadi senang dengan tagar kaburajadulu karena negara saya tercinta berkurang beban untuk sampah sakit jiwa,0,positif
Best Headshot MP5 #modalpungli #kaburajadulu #korupsiajadulu https://t.co/FKv9xDw9EF,best headshot mp modalpungli kaburajadulu korupsiajadulu,1,neutral
@DakotaGeorgy nah itu kalau #KaburAjaDulu,nah itu kalau kaburajadulu,2,negatif
@disposhition its giving #KaburAjaDulu ke australia lg otw part time at locals coffeeshop a lowkey menengah ke atas individual very independent living alone with a cat a hopeless romantic but looks like he doesn t care abt it he/they pronouns.,its giving kaburajadulu ke australia lagi otw part time at locals coffeeshop a lowkey menengah ke atas individual very independent living alone with a cat a hopeless romantic but looks like he doesn t care abt itu hethey pronouns,0,positif
@mohmahfudmd memang semoga dipercepat bisa pindah negara #KaburAjaDulu,memang semoga dipercepat bisa pindah negara kaburajadulu,1,neutral
@agithamelita Mau #kaburajadulu,mau kaburajadulu,2,negatif
iya trs? apakah mewek dengar Indonesia Raya menghalangi aksi #KaburAjaDulu? ga.,iya terus apakah mewek dengar indonesia raya menghalangi aksi kaburajadulu tidak,2,negatif
Udah ga perlu itu sekolah di Indonesia razia Valentine's day soalnya udah fix yagesya February 14th jadi hari berkabubg atas demokrasi dan kemunnduran negeri kita tercinta. . . *Dari gue yg udh mulai kepikiran #KaburAjaDulu apa apply jd tki ke JPN aja ya kan 3thn aja kontrak .,sudah tidak perlu itu sekolah di indonesia razia valentines day soalnya sudah fix yagesya february tahu jadi hari berkabubg atas demokrasi dan kemunnduran negeri kita tercinta dari gue yang sudah mulai kepikiran kaburajadulu apa apply jadi tki ke jpn saja ya kan tahun saja kontrak,2,negatif
@hi_itsan mau dijemput malah #KaburAjaDulu https://t.co/MxJj62bh1k,mau dijemput malah kaburajadulu,2,negatif
Plis lah. Kalo mau #KaburAjaDulu pikir mateng2 semua pros-consnya. Jangan udah keterima baru mikir keluarga gimana akomodasi gimana dll akhirnya mundur Bisa pengaruh ke chance orang yg bener2 serius amit2 kalo sampe di-blacklist company luar,plis lah kalau mau kaburajadulu pikir mateng semua prosconsnya jangan sudah keterima baru mikir keluarga bagaimana akomodasi bagaimana dll akhirnya mundur bisa pengaruh ke chance orang yang benar serius amit kalau sampai diblacklist company luar,2,negatif
Guys! Kalau ada yang punya kesempatan #KaburAjaDulu untuk ambil PhD (S3) di Aarhus University Denmark. Boleh tanya-tanya ke suami aku melalui aku yaa. Dia mantan student ambassador dan sering bantu calon mahasiswa/i dari beberapa Negara sampai sekarang. Ini udah sesuai,guys kalau ada yang punya kesempatan kaburajadulu untuk ambil phd si di aarhus university denmark boleh tanyatanya ke suami aku melalui aku ya dia mantan student ambassador dan sering bantu calon mahasiswai dari beberapa negara sampai sekarang ini sudah sesuai,0,positif
siapa pun bawa aku ke jepang #KaburAjaDulu,siapa pun bawa aku ke jepang kaburajadulu,2,negatif
@bzlightyr Kita usahakan jadi bagian #KaburAjaDulu ,kita usahakan jadi bagian kaburajadulu,2,negatif
@irwndfrry lah kan emg ya mreka yang teriak #KaburAjaDulu rata gakemana atau mentok disana jadi karyawan mcd ya kerja kasar la. soalnya nyari izin apalagi izin bisnis di negeri orang ga segampang itu wong orang luar aja incer indo sbgai ladang bisnis karena daya konsumsi gede.,lah kan memang ya mereka yang teriak kaburajadulu rata gakemana atau mentok disana jadi karyawan mcd ya kerja kasar lah soalnya mencari izin apalagi izin bisnis di negeri orang tidak segampang itu wong orang luar saja incer indonesia sebagai ladang bisnis karena daya konsumsi gede,2,negatif
@Mythicalforest udah bener papua #KaburAjaDulu dari Indonesia,sudah benar papua kaburajadulu dari indonesia,2,negatif
@detikcom Haaa Prabowo #kaburajadulu kejordania balik JD capres dan presiden???,ha prabowo kaburajadulu kejordania balik jadi capres dan presiden,2,negatif
Ada tuh salah satu pejabat yg bilang Yg mau ikutan 'program #KaburAjaDulu' tuh ga nasionalis . Ha! Nuduh orang ga nasionalis diri sendiri udah berkaca kah? Tindakan nasionalis mana yg udah dilakukan Anda &amp; rekan-rekan Anda pak? Bikin kebijakan yg menyengsarakan rakyat?,ada tuh salah satu pejabat yang bilang yang mau ikutan program kaburajadulu tuh tidak nasionalis ha menuduh orang tidak nasionalis diri sendiri sudah berkaca kah tindakan nasionalis mana yang sudah dilakukan anda amp rekanrekan anda pak bikin kebijakan yang menyengsarakan rakyat,2,negatif
Info loker di malay or maldives plis #KaburAjaDulu,info loker di malay orang maldives plis kaburajadulu,1,neutral
Lowongan Graduates program Norway geoscientist di Equinor. Perusahaan minyak di Norway. Syaratnya maks 3 taun pengalaman dan lulus 2025 master degree di Geoscience. Bagi geoscientist yg mau #kaburajadulu Silahkan https://t.co/8YSdX6h8wF https://t.co/uSesfsLshX,lowongan graduates program norway geoscientist di equinor perusahaan minyak di norway syaratnya maks tahun pengalaman dan lulus master degree di geoscience bagi geoscientist yang mau kaburajadulu silakan,1,neutral
Emg kalo ikut #KaburAjaDulu budgetnya berapa?,memang kalau ikut kaburajadulu budgetnya berapa,2,negatif
#indonesiagelap #kaburajadulu #MAsaDEpanSUram (MEDESU) #indonesiasedangtidakbaikbaiksaja,indonesiagelap kaburajadulu masadepansuram medesu indonesiasedangtidakbaikbaiksaja,2,negatif
Bukan org tdk berani kritik prabowo tp krn ga ada mslh dgn prabowo contoh kelompok 212 Rocky Gerung &amp; para oposan lainnya ga ada mslh dgn prabowo mereka mslh dgn jokowi &amp; Fufufafa. . Jepang || Malam Minggu || Hasilnya || Ndasmu || BJ Habibie || #KaburAjaDulu,bukan orang tidak berani kritik prabowo tapi karena tidak ada masalah dengan prabowo contoh kelompok rocky gerung amp para oposan lainnya tidak ada masalah dengan prabowo mereka masalah dengan jokowi amp fufufafa jepang malam minggu hasilnya ndasmu bj habibie kaburajadulu,2,negatif
@solusitrnsport Kalo kata Mang @0tk0il percuma #KaburAjaDulu kalo gak sekalian menjajah negara.,kalau kata memang percuma kaburajadulu kalau tidak sekalian menjajah negara,2,negatif
@intinyadeh Bule di bali aja sampe bikin content tutorial biar #KaburAjaDulu . Surem emang bangsa ini,bule di bali saja sampai bikin content tutorial biar kaburajadulu surem memang bangsa ini,2,negatif
@breathcarollina sekalian #KaburAjaDulu,sekalian kaburajadulu,2,negatif
@petitestardust semoga gw dpt kesempatan #KaburAjaDulu bodo amat dibilang gak nasionalis,semoga gue dapat kesempatan kaburajadulu bodo amat dibilang tidak nasionalis,2,negatif
Gara-gara Tren KaburAjaDulu Duta Besar Jepang Masaki Yasushi Siap Tampung Tenaga Kerja Indonesia di Jepang #KaburAjaDulu https://t.co/75reAzBvA3,garagara tren kaburajadulu duta besar jepang masaki yasushi siap tampung tenaga kerja indonesia di jepang kaburajadulu,1,neutral
RI akan sulit untuk maju dan berpihak kpd rakyat Krn koruptor sudah menjadi bagian dari mesin politik. Legislatif-Eksekutif-Yudikatif-Koruptif . #earthquake #PeringatanDarurat Indra Sjafri #KaburAjaDulu,ri akan sulit untuk maju dan berpihak kepada rakyat karena koruptor sudah menjadi bagian dari mesin politik legislatifeksekutifyudikatifkoruptif earthquake peringatandarurat indra sjafri kaburajadulu,2,negatif
@truthspace_ @ThatSun510 dan @daddyyuki ga berhenti2 serukan suruh #KaburAjaDulu ke desa2 . Tapi saya rasa sistem Dajjaltal ini juga akan menginjak desa2 dan hutan2 itu. Lagian hutan2 aja udah ditebangin semua buat Kelapa Sawit,dan tidak berhenti serukan suruh kaburajadulu ke desa tapi saya rasa sistem dajjaltal ini juga akan menginjak desa dan hutan itu lagian hutan saja sudah ditebangin semua buat kelapa sawit,2,negatif
@sheyziena koneksi dulu atau belajar maksimal and yg terpenting jangan lupa sama Tuhan. Kalau kesempatan ga ada di sini coba pertimbangkan #KaburAjaDulu. Anyway dengan kamu bertanya disini itu udah langkah maju loh. Ketimbang kamu tanya di tiktok.,koneksi dulu atau belajar maksimal and yang terpenting jangan lupa sama tuhan kalau kesempatan tidak ada di sini coba pertimbangkan kaburajadulu anyway dengan kamu bertanya disini itu sudah langkah maju loh ketimbang kamu tanya di tiktok,0,positif
@ameriken0__ Massssss aku dapet offering disini. Sebulan 12.000 QAR itu worth it apa ngga. Aku galau mau ambil apa tetap stay. Btw aku udah #KaburAjaDulu 1 tahun di hong kong. Helpppp,mas aku dapat offering disini sebulan qar itu worth itu apa tidak aku galau mau ambil apa tetap stay btw aku sudah kaburajadulu tahun di hong kong help,1,neutral
Kirain mau #KaburAjaDulu met,mengira mau kaburajadulu selamat,2,negatif
@ANARCHODES Mau #kaburajadulu AJG MALU BANGET JADI WNI kenapa ya aku di lahirkan sebagai WARGA NEGARA INDONESIA WHYYYYYYYYYYYY,mau kaburajadulu ajg malu banget jadi wni kenapa ya aku di lahirkan sebagai warga negara indonesia why,2,negatif
@kangseultan Wohh kalo cuman ini tantangannya aku siapp #KaburAjaDulu,wohh kalau cuman ini tantangannya aku siapp kaburajadulu,2,negatif
#KaburAjaDulu pulangnya kapan kapan,kaburajadulu pulangnya kapan kapan,2,negatif
@ezash Pengen #KaburAjaDulu tapi medioker ,pengin kaburajadulu tapi medioker,2,negatif
BATTLE OF GIANTS KHHHHHH #KaburAjaDulu,battle of giants kah kaburajadulu,1,neutral
@kegblgnunfaedh Begitu dia dukung #KaburAjaDulu sama kritik polisi sama kritik pemerintah di story padahal biasanya pro ehh langsung tersangka aja,begitu dia dukung kaburajadulu sama kritik polisi sama kritik pemerintah di story padahal biasanya pro eh langsung tersangka saja,2,negatif
Salah satu pertimbangan utk pindah negara #KaburAjaDulu adalah biaya pindahan yg besar Admin 2x pindahan keluar biaya besar utk pesawat + rent deposit yg bisa 2-3x rent bulanan. (walaupun nanti diganti oleh kantor). Relocation budget dari perusahaan dikasih bersama gaji,salah satu pertimbangan untuk pindah negara kaburajadulu adalah biaya pindahan yang besar admin kali pindahan keluar biaya besar untuk pesawat rent deposit yang bisa kali rent bulanan walaupun nanti diganti oleh kantor relocation budget dari perusahaan dikasih bersama gaji,1,neutral
@Rocky_Antonie @bengkeldodo @mas_veel @dika_maxelyou @snjayajonggrang @S52527Sakti @gtobing2903 @zy_zy_lestary @EdySularno96489 @Pasar_Gambir99 @ceplukman26 @aniesbaswedan abis bikin Chaos trus #KaburAjaDulu itu tujuan utama mreka wkwkawkawkwa,habis bikin chaos terus kaburajadulu itu tujuan utama mereka wkwkawkawkwa,2,negatif
Buat kalian yang masih mendem perasaan mending diungkapin sekarang deh keburu salah satu dari kalian #KaburAjaDulu,buat kalian yang masih mendem perasaan mending diungkapin sekarang deh keburu salah satu dari kalian kaburajadulu,2,negatif
@evaaseptiani @bankoftheriver Adalaaahhh. Makanya #KaburAjaDulu,adalah makanya kaburajadulu,2,negatif
Fasilitas Kesehatan Jauh Satgas Yonif 323 Kostrad Gelar Pelayanan Kesehatan Gratis https://t.co/gFQGqOq3eR #KaburAjaDulu Minggu,fasilitas kesehatan jauh satgas yonif kostrad gelar pelayanan kesehatan gratis kaburajadulu minggu,1,neutral
So tunggu apa lagi jadilah cendekiawan Indonesia yang berkarya di dunia. #KaburAjaDulu,sok tunggu apa lagi jadilah cendekiawan indonesia yang berkarya di dunia kaburajadulu,2,negatif
@muestafid emang harus #KaburAjaDulu mas wkwkwk ,memang harus kaburajadulu mas wkwkwk,2,negatif
alhamdulillah ane betah d rumah mertua. apa pertanda cocok #KaburAjaDulu ???,alhamdulillah ane betah di rumah mertua apa pertanda cocok kaburajadulu,0,positif
@investorgabut Gw tau hidup di luar bukan perkara yg mudah dan emang enak di Negara sendiri.. siapa bilang gak enak di Indonesia. Tapi pov #KaburAjaDulu bukan krn iklim cuaca makanan keluarga dll. Kebutuhan dasar lu sbg WN aja gak dihargai di Negara ini.. punya rumah kena mafia tanah cont,gue tau hidup di luar bukan perkara yang mudah dan memang enak di negara sendiri siapa bilang tidak enak di indonesia tapi pov kaburajadulu bukan karena iklim cuaca makanan keluarga dll kebutuhan dasar kamu sebagai wn saja tidak dihargai di negara ini punya rumah kena mafia tanah cont,2,negatif
@fujirock_jp mau #KaburAjaDulu terus nonton day 3 mungkinkah mungkinkah.. mungkinkah ,mau kaburajadulu terus menonton day mungkinkah mungkinkah mungkinkah,2,negatif
bantuin apa? emg mereka yg #kaburajadulu ga kritik rezim dri kemaren? emg mereka diem aja? ga kan?,bantuin apa memang mereka yang kaburajadulu tidak kritik rezim dari kemarin memang mereka diam saja tidak kan,2,negatif
@kemgelapan megaproyek #kaburajadulu lah ...,megaproyek kaburajadulu lah,2,negatif
Yg mau keluar negeri silakan mau sekalian jadi WNA silakan ga ada yg larang ga ada yg sedih kalian pergi. Kalian jumlahnya ga banyak tapi rame bener. Padahal masih ada ratusan juta rakyat lainnya yg tetap di Indonesia sampai meninggal yg perlu diperhatikan. #KaburAjaDulu,yang mau keluar negeri silakan mau sekalian jadi wna silakan tidak ada yang larang tidak ada yang sedih kalian pergi kalian jumlahnya tidak banyak tapi rame benar padahal masih ada ratusan juta rakyat lainnya yang tetap di indonesia sampai meninggal yang perlu diperhatikan kaburajadulu,2,negatif
Diera Nathania should have talked about this too since she started talking about #KaburAjaDulu on her Instagram feed and TikTok️,diera nathania should have talked about this too since she started talking about kaburajadulu on her instagram feed and tiktok,1,neutral
@cheasezee Hueueueuueue kongratsss #kaburajadulu,hueueueuueue kongrats kaburajadulu,1,neutral
@Gerindra @prabowo Min.. #KaburAjaDulu kan bentuk nyata kegagalan pemerintah? Udah rakyatnya banyak yg goblok eh pejabatnya banyak yg pinter nipu rakyat. Cocok min tinggal nunggu kapan ini negara hancur aja.. ?,min kaburajadulu kan bentuk nyata kegagalan pemerintah sudah rakyatnya banyak yang goblok eh pejabatnya banyak yang pintar nipu rakyat cocok min tinggal menunggu kapan ini negara hancur saja,2,negatif
@ekaanza Yok bisa yok les bahasa Jepang trus #kaburajadulu,yuk bisa yuk les bahasa jepang terus kaburajadulu,1,neutral
Ramai #KaburAjaDulu Apa yang Dibutuhkan buat Kerja di Luar Negeri? https://t.co/F2dqXBAmjE,ramai kaburajadulu apa yang dibutuhkan buat kerja di luar negeri,1,neutral
bro gue even belom 25 ya. 24 aja masih lama kenapa sih diburu buruin punya pacar terus... jadi pengen #KaburAjaDulu,bro gue even belum ya saja masih lama kenapa sih diburu buruin punya pacar terus jadi pengin kaburajadulu,2,negatif
ini udah bukan #kaburajadulu tapi #kitakabursekarang,ini sudah bukan kaburajadulu tapi kitakabursekarang,2,negatif
makin hari mulai masuk akal buat #kaburajadulu,makin hari mulai masuk akal buat kaburajadulu,2,negatif
Carmen icon #KaburAjaDulu,carmen icon kaburajadulu,0,positif
#KaburAjaDulu thread is literally infoloker LN go check it out. all the best dear indonesian citizens!,kaburajadulu thread is literally infoloker ln go check itu out all the best dear indonesian citizens,1,neutral
@satriohendri Jika presiden: - Tdk mau mendengarkan rakyatnya - Tdk peduli dg kesulitan &amp; penderitaan rakyatnya Jika presiden: - Hanya mendengarkan &amp; patuh pd mantan - Hanya peduli pd kesejahteraan mantan &amp; kelompoknya Yg sedang #KaburAjaDulu dimanapun tetaplah berjuang utk negeri ini,jika presiden tidak mau mendengarkan rakyatnya tidak peduli dengan kesulitan amp penderitaan rakyatnya jika presiden hanya mendengarkan amp patuh pada mantan hanya peduli pada kesejahteraan mantan amp kelompoknya yang sedang kaburajadulu dimanapun tetaplah berjuang untuk negeri ini,2,negatif
Baru terlihat ada gerakan tagar #Kaburajadulu dan bisa jadi bahan diskusi soal tema diaspora. Nambah terus ide nulis tapi satu-satu dulu. Bab disertasi masih memanggil.,baru terlihat ada gerakan tagar kaburajadulu dan bisa jadi bahan diskusi soal tema diaspora menambah terus ide menulis tapi satusatu dulu bab disertasi masih memanggil,1,neutral
@BosPurwa Apa supaya kelihatan coklat lebih baik sekalian hajar RI 1 yg dari ijo juga. Kerjaa sapa nih ?? #IndonesiaGelap #IndonesiaGelapJilid2 #kaburajadulu,apa supaya kelihatan coklat lebih baik sekalian hajar ri yang dari ijo juga kerjaa sapa nih indonesiagelap indonesiagelapjilid kaburajadulu,2,negatif
Aq juga klo bisa kabur pengen #KaburAjaDulu aq iri sm yg bs kerja di LN,aku juga kalau bisa kabur pengin kaburajadulu aku iri sama yang bisa kerja di ln,2,negatif
kalo emg tetep dipotong anak kip-k kebanyakan ga bakal lanjut kuliah trs efeknya pada kerja abis itu lapangan pekerjaan sempit dan angka pengangguran tinggi apa gue ke jepang aja ya? mana udah semester 4 #KaburAjaDulu #savekipkuliah #daruratpendidikan,kalau memang tetap dipotong anak kipk kebanyakan tidak bakal lanjut kuliah terus efeknya pada kerja habis itu lapangan pekerjaan sempit dan angka pengangguran tinggi apa gue ke jepang saja ya mana sudah semester kaburajadulu savekipkuliah daruratpendidikan,2,negatif
@SumitroYoel kalau merasa negara kita buruk mari bersatu perbaiki bukan malah #KaburAjaDulu dan bikin Cina makin menguasai Indonesia. katanya pintar tapi kok tidak berlogika,kalau merasa negara kita buruk mari bersatu perbaiki bukan malah kaburajadulu dan bikin cina makin menguasai indonesia katanya pintar tapi kok tidak berlogika,2,negatif
Negara ini butuh lebih banyak creator inovator dan problem solver. Kalau semua orang hebat pergi siapa yang akan membangun? Jadi daripada #KaburAjaDulu mending ciptakan solusi dan jadi top of mind ,negara ini butuh lebih banyak creator inovator dan problem solver kalau semua orang hebat pergi siapa yang akan membangun jadi daripada kaburajadulu mending ciptakan solusi dan jadi top of mind,0,positif
#IndonesiaGelap #KaburAjaDulu #daruratindonesia https://t.co/fy5ecvQrGN,indonesiagelap kaburajadulu daruratindonesia,1,neutral
@FirzaHusain Kalau hasto ditangkap Saya dateng...saya nggak bohong.. Knapa saya ketua gak umum.... TAAEEEEEKKKKK ...!!! Cangkem sowak !! @GunRomli @Dennysiregar7 @Anak__Ogi @AirinDatangLagi @ch_chotimah2 @AdianNapitupul1 @deddysitorus #KaburAjaDulu dari pada ikut ditangkap. https://t.co/LvDOtnst6O,kalau hasto ditangkap saya datengsaya tidak bohong knapa saya ketua tidak umum taaek cangkem sowak kaburajadulu dari pada ikut ditangkap,1,neutral
Gmn ya pen #kaburajadulu Udh gakuat bacain berita tololnya pemerintah indo,bagaimana ya pengin kaburajadulu sudah gakuat bacain berita tololnya pemerintah indonesia,2,negatif
#KaburAjaDulu #KaburAjaDulu #KaburAjaDulu Pemimpin nya omon2 doang,kaburajadulu kaburajadulu kaburajadulu pemimpin ya omon doang,2,negatif
we use hastag #KaburAjaDulu but the ministers still don't care to us,we use hastag kaburajadulu but the ministers still dont care tapi us,1,neutral
yukk mik suamik #kaburajadulu @hyeders,yuk mik suamik kaburajadulu,1,neutral
#KaburAjaDulu Barangkali ada yg minat langsung kirim CV aja ke alamat email yg tertera di foto. https://t.co/2HkITPdP5s,kaburajadulu barangkali ada yang minat langsung kirim cv saja ke alamat email yang tertera di foto,1,neutral
@prabowo The original #KaburAjaDulu,the original kaburajadulu,1,neutral
Aksi massa bertajuk Indonesia Gelap yg diinisiasi para mahasiswa dan tagar #KaburAjaDulu yg kini ramai di media sosial dinilai merupakan bentuk kekecewaan rakyat atas situasi negara saat ini. Kekecewaan rakyat ini dipantik sejumlah kebijakan pemerintah. #IndonesiaGelap https://t.co/9BsgiY0ebN,aksi massa bertajuk indonesia gelap yang diinisiasi para mahasiswa dan tagar kaburajadulu yang kini ramai di media sosial dinilai merupakan bentuk kekecewaan rakyat atas situasi negara saat ini kekecewaan rakyat ini dipantik sejumlah kebijakan pemerintah indonesiagelap,1,neutral
